402 1021 1 1459295449
592 1879 1 1459304349
943 16545 1 1459318877
915 8235 1 1459320260
915 14840 1 1459320281
915 617 1 1459320401
915 12364 1 1459320613
915 10021 1 1459320702
49 11118 1 1459332173
603 11118 1 1459332173
445 1079 1 1459349492
114 3053 1 1459354221
69 471 1 1459355415
525 471 1 1459355415
700 4140 1 1459356808
425 3879 1 1459365535
827 3879 1 1459365535
425 3748 1 1459365686
827 3748 1 1459365686
425 1152 0 1459365765
827 1152 0 1459365765
836 509 1 1459367199
402 4014 1 1459381586
284 4715 1 1459381815
731 15111 1 1459402888
915 19583 1 1459413025
915 7072 1 1459413122
915 19582 1 1459413301
49 5456 1 1459417750
603 5456 1 1459417750
445 157 1 1459432161
445 3561 1 1459432166
445 1488 0 1459432174
622 5461 1 1459438098
622 15835 1 1459439035
425 1004 1 1459443024
827 1004 1 1459443024
324 15835 1 1459443611
324 5461 1 1459443812
592 221 1 1459443910
109 3730 1 1459448975
114 2044 1 1459456622
622 6443 1 1459457319
835 68 0 1459460415
318 474 1 1459469105
151 14900 1 1459469810
625 587 1 1459471864
974 3 1 1459476667
554 372 1 1459481253
554 50 1 1459482055
622 286 1 1459484481
622 14875 1 1459486316
948 1003 1 1459494668
743 7038 1 1459522983
724 1013 1 1459529870
260 142 1 1459532672
615 142 1 1459532672
425 545 1 1459539577
827 545 1 1459539577
622 4661 1 1459540460
324 221 1 1459554309
307 221 1 1459559845
30 6950 0 1459565866
1000 11524 1 1459569099
1000 76 1 1459569221
731 221 1 1459569290
622 221 0 1459573407
171 5056 1 1459576835
171 1415 1 1459577204
966 12304 0 1459604736
650 3 1 1459611261
650 453 1 1459611415
63 308 1 1459615526
318 4060 1 1459621559
318 2049 1 1459621784
710 12 1 1459693360
6 286 0 1459694718
55 12278 0 1459697478
55 6735 1 1459697481
55 10404 1 1459697482
783 16947 1 1459706456
622 10077 1 1459719077
619 278 1 1459730117
836 6839 1 1459731593
958 4049 1 1459736447
246 551 0 1459743425
200 9431 1 1459743660
407 1270 0 1459753773
644 1265 1 1459772232
547 8451 1 1459781618
547 9418 1 1459784207
547 9403 1 1459785443
547 1013 0 1459785541
773 6764 1 1459800305
783 728 0 1459803790
66 582 1 1459810050
818 18092 1 1459817082
839 7262 1 1459818798
622 8451 1 1459820150
