10336 12749 1 1445971269
18482 15 0 1446831155
18482 3505 1 1444618260
4420 3932 0 1454745915
9030 6 1 1450163695
9030 45 1 1456506487
9030 57 0 1451510340
9030 169 1 1450377673
9030 178 0 1450164285
9030 253 1 1451510609
9030 327 1 1452058086
9030 330 1 1452058005
9030 342 1 1450377996
9030 411 1 1446589910
9030 449 0 1457930282
9030 465 1 1450163877
9030 472 1 1450377952
9030 546 1 1457332708
9030 636 1 1456252104
9030 1130 1 1451510715
9030 1131 1 1451510861
9030 1258 1 1450166303
9030 1265 1 1450165972
9030 1270 1 1455763152
9030 1272 1 1446589892
9030 1281 1 1450377880
9030 1407 1 1451510500
9030 1411 1 1451510318
9030 1471 0 1450162939
9030 1497 1 1450163570
9030 1965 1 1446590032
9030 2102 1 1450377935
9030 2287 1 1450206618
9030 2326 0 1450163457
9030 2372 1 1446589946
9030 2749 1 1451510866
9030 2870 1 1446589969
9030 2871 1 1456104209
9030 3367 1 1456104245
9030 3534 1 1452808605
9030 4267 1 1451510533
9030 4326 0 1452056878
9030 4548 1 1456104147
9030 4599 1 1456252464
9030 4712 1 1450162820
9030 5832 1 1450166249
9030 5864 1 1445780579
9030 6346 1 1450166643
9030 6746 1 1451510573
9030 6824 1 1455996550
9030 8497 0 1455996463
9030 10025 1 1456104400
9030 10507 1 1445493422
9030 10601 1 1445975552
9030 11100 1 1446536158
9030 12541 0 1446064485
9030 13277 1 1451975982
9030 14192 0 1454058225
9030 14193 1 1454058169
9030 14194 1 1451511019
9030 14195 0 1451510736
9030 14196 1 1438626425
18520 13058 1 1453691137
11159 16 1 1443281202
16879 9 1 1454206067
16879 105 0 1454205062
10060 14987 1 1448920831
714 2642 0 1453505778
4229 9270 1 1451716955
14578 67 0 1440840273
2162 51 1 1457621162
717 1507 1 1456049189
717 2645 1 1448625662
9382 8157 1 1440672098
20585 7784 1 1437333056
20585 21090 1 1437284589
20585 21091 1 1437284443
14668 3 1 1445892868
14668 10 1 1445895254
14668 11 1 1446431541
14668 12 1 1445890407
14668 20 1 1446431677
14668 28 1 1447122828
5251 308 0 1439731702
5175 763 1 1455452945
12143 16497 1 1449340317
8418 75 1 1450020706
8418 1476 1 1451842065
16558 15 1 1439759180
4503 67 1 1451663163
195 937 1 1458950377
11812 2378 0 1444286977
5752 6 1 1445734936
5752 65 1 1446686738
5752 545 1 1441385017
6970 444 1 1443496808
7147 12620 1 1450519601
11084 12 1 1438682577
11084 3180 1 1442415672
12242 1435 1 1443814503
10468 45 1 1457790687
12560 9 1 1457086066
12560 12 1 1457085593
12560 38 0 1457085666
12560 67 1 1457083897
12560 367 0 1457085754
12560 368 0 1457085735
