708 918 0 1436931335
69 3823 1 1436944530
525 3823 1 1436944530
664 996 1 1436949934
664 995 0 1436949937
664 242 1 1436949940
664 2611 1 1436949945
664 243 1 1436949946
622 17595 0 1436976591
622 17594 0 1436977008
622 3987 1 1436977281
22 4459 0 1436993231
369 9 1 1436996353
324 13139 1 1437021896
324 9089 1 1437022440
818 10408 0 1437075472
622 5330 1 1437084243
622 1243 0 1437085184
891 4956 1 1437089275
622 447 1 1437090188
622 17593 1 1437090628
852 822 1 1437104790
964 2893 0 1437142237
964 16197 1 1437142272
264 822 1 1437164285
823 4 1 1437166042
622 15841 1 1437166169
823 7494 1 1437166346
823 17596 1 1437166697
823 3987 1 1437169224
823 5330 1 1437169227
966 448 1 1437177818
622 448 1 1437189072
826 17531 1 1437248659
929 8467 1 1437249250
622 15839 1 1437269430
705 1069 1 1437269853
972 1069 1 1437269853
20 21091 1 1437284443
20 21090 1 1437284589
622 15630 1 1437292263
318 275 1 1437301913
20 7784 1 1437333056
540 1459 1 1437340160
700 4145 1 1437352421
193 469 0 1437370613
193 956 1 1437370798
167 1861 0 1437371825
220 1861 0 1437371825
851 4127 0 1437382275
851 6954 0 1437383674
719 4157 0 1437384567
851 9630 1 1437385002
719 2265 1 1437392363
135 11183 1 1437414427
966 2793 1 1437414749
966 1105 1 1437414751
966 10521 1 1437414753
251 1958 1 1437422127
787 5935 1 1437423337
787 787 1 1437423942
787 7168 1 1437423946
787 535 0 1437423954
787 785 1 1437424410
286 380 1 1437425238
286 1344 1 1437425287
564 11946 1 1437438508
622 6819 0 1437455470
851 9629 1 1437457751
851 7314 1 1437458647
851 9628 0 1437458654
851 9627 0 1437458659
851 9626 1 1437458701
851 9625 1 1437458786
851 9561 1 1437458809
851 9565 1 1437459099
851 4281 1 1437459194
851 6689 1 1437470175
851 9624 1 1437470359
308 10 1 1437473470
108 16203 1 1437499900
896 39 0 1437506639
540 2079 1 1437515517
190 5699 1 1437518394
622 15842 1 1437530180
6 45 0 1437558992
889 2456 0 1437577130
889 1533 1 1437579200
311 5699 0 1437580903
30 21 1 1437616615
30 169 0 1437616634
324 15842 1 1437628136
75 9767 1 1437628982
6 785 1 1437642420
374 7021 1 1437651916
622 17592 1 1437694371
622 2873 1 1437697014
622 17591 1 1437715097
148 1245 1 1437718871
917 1245 1 1437718871
42 6576 1 1437729753
42 5973 1 1437731237
84 2550 1 1437731240
42 6575 1 1437731268
42 6574 1 1437731364
42 6172 1 1437731381
42 6573 1 1437731420
897 20840 1 1437748990
279 18423 1 1437760530
866 18423 1 1437760530
423 336 0 1437791126
423 3240 1 1437791128
423 382 0 1437791129
