574 259 1 1194159600
60 2 1 1194336000
169 511 1 1194336000
794 536 1 1194336000
18 405 0 1194508800
349 283 1 1194508800
536 258 1 1194508800
731 142 1 1194508800
787 283 1 1194508800
933 258 1 1194508800
63 548 1 1194595200
85 492 1 1194595200
293 485 1 1194595200
716 476 1 1194595200
832 569 1 1194595200
387 296 1 1194681600
70 511 1 1194768000
222 550 1 1194768000
524 569 1 1194768000
716 358 1 1194768000
72 236 1 1194854400
73 236 1 1194854400
100 142 1 1194854400
100 142 0 1194854400
143 476 1 1194854400
222 485 0 1194854400
264 283 1 1194854400
648 457 0 1194854400
698 220 1 1194854400
987 476 1 1194854400
214 603 1 1194940800
300 603 1 1194940800
352 597 1 1194940800
417 569 1 1194940800
533 603 1 1194940800
688 569 1 1194940800
928 320 0 1194940800
149 370 1 1195027200
285 605 0 1195027200
369 283 1 1195027200
679 450 0 1195027200
858 450 0 1195027200
868 333 1 1195027200
856 145 0 1195113600
915 185 1 1195113600
437 522 1 1195200000
510 338 1 1195200000
9 612 0 1195286400
221 612 0 1195286400
287 610 1 1195286400
336 611 0 1195286400
358 259 1 1195286400
525 569 1 1195286400
757 283 1 1195286400
982 581 1 1195286400
66 283 1 1195372800
206 283 1 1195372800
563 283 1 1195372800
788 481 1 1195372800
912 517 1 1195372800
363 613 1 1195459200
587 433 1 1195459200
953 283 1 1195459200
189 574 1 1195545600
865 501 1 1195545600
936 574 1 1195545600
10 597 1 1195632000
427 142 1 1195632000
935 511 0 1195632000
206 486 1 1195718400
386 569 1 1195718400
563 486 1 1195718400
989 387 1 1195718400
29 550 0 1195804800
398 283 1 1195804800
729 615 1 1195804800
867 465 1 1195804800
156 510 1 1195891200
189 543 1 1195891200
212 543 1 1195891200
224 543 1 1195891200
300 405 1 1195891200
481 617 1 1195891200
622 430 1 1195891200
819 485 1 1195891200
30 391 1 1195977600
161 220 1 1195977600
171 280 1 1195977600
202 220 1 1195977600
597 611 0 1195977600
695 605 0 1195977600
800 605 0 1195977600
851 259 1 1195977600
391 283 1 1196064000
537 283 1 1196064000
592 283 1 1196064000
761 142 1 1196064000
329 504 1 1196150400
788 571 1 1196150400
258 609 1 1196236800
303 283 1 1196236800
378 609 1 1196236800
651 228 1 1196236800
739 441 1 1196236800
858 485 1 1196236800
940 142 1 1196236800
12 569 1 1196323200
20 517 1 1196323200
252 622 0 1196323200
299 530 0 1196323200
355 296 1 1196323200
545 517 1 1196323200
606 518 1 1196323200
690 569 1 1196323200
767 236 1 1196323200
10 220 1 1196409600
331 236 1 1196409600
757 494 1 1196409600
80 393 1 1196496000
214 485 0 1196496000
377 204 1 1196496000
579 340 1 1196582400
747 459 1 1196582400
879 283 1 1196582400
947 618 1 1196582400
39 142 1 1196668800
39 142 0 1196668800
51 77 1 1196668800
393 380 1 1196668800
707 382 1 1196668800
707 423 1 1196668800
708 77 1 1196668800
971 370 1 1196668800
61 610 1 1196755200
371 283 1 1196755200
630 485 1 1196755200
204 213 0 1196841600
288 379 1 1196841600
489 515 1 1196841600
583 597 1 1196841600
675 485 0 1196841600
839 240 1 1196841600
170 236 1 1196928000
321 389 1 1196928000
321 348 0 1196928000
419 220 1 1196928000
486 530 1 1196928000
529 236 1 1196928000
