357 671 1 1201420800
357 672 1 1201420800
367 588 1 1201420800
429 220 1 1201420800
441 615 1 1201420800
446 451 1 1201420800
446 671 1 1201420800
446 672 1 1201420800
615 296 1 1201420800
615 460 1 1201420800
673 283 1 1201420800
838 451 1 1201420800
838 671 1 1201420800
838 672 1 1201420800
77 569 1 1201507200
199 283 1 1201507200
479 283 1 1201507200
888 569 1 1201507200
997 283 1 1201507200
45 457 1 1201593600
306 350 1 1201593600
538 476 1 1201593600
644 476 1 1201593600
177 333 1 1201680000
186 366 1 1201680000
212 548 1 1201680000
320 658 1 1201680000
355 421 1 1201680000
794 317 1 1201680000
994 317 1 1201680000
40 501 1 1201766400
144 220 1 1201766400
191 485 1 1201766400
230 283 1 1201766400
280 608 1 1201766400
395 501 1 1201766400
488 518 1 1201766400
688 322 0 1201766400
770 283 1 1201766400
97 615 1 1201852800
220 615 1 1201852800
402 615 1 1201852800
987 427 1 1201852800
205 178 0 1201939200
751 255 1 1202025600
807 269 1 1202112000
810 220 1 1202112000
127 604 0 1202198400
956 289 1 1202198400
150 142 0 1202371200
348 365 1 1202371200
659 77 1 1202371200
937 235 1 1202371200
32 220 1 1202457600
204 259 1 1202457600
259 220 1 1202457600
271 569 1 1202457600
301 660 1 1202457600
425 665 1 1202457600
558 366 1 1202457600
585 283 1 1202457600
649 337 1 1202457600
655 236 1 1202457600
694 485 1 1202457600
729 327 1 1202457600
760 254 1 1202457600
774 236 1 1202457600
777 220 1 1202457600
924 660 1 1202457600
992 220 1 1202457600
45 365 1 1202544000
109 482 1 1202544000
149 482 1 1202544000
210 43 1 1202544000
245 629 1 1202544000
266 441 1 1202544000
293 372 1 1202544000
400 236 1 1202544000
549 408 0 1202544000
784 283 1 1202544000
831 569 1 1202544000
691 501 1 1202630400
138 485 1 1202716800
732 391 1 1202716800
752 340 1 1202716800
836 375 1 1202716800
166 390 1 1202803200
279 569 1 1202803200
311 454 1 1202803200
714 457 1 1202803200
770 594 1 1202803200
25 266 0 1202889600
78 647 1 1202889600
170 289 1 1202889600
184 597 1 1202889600
194 660 1 1202889600
274 476 1 1202889600
278 296 1 1202889600
493 289 1 1202889600
565 428 1 1202889600
642 676 1 1202889600
642 457 0 1202889600
655 217 1 1202889600
677 682 1 1202889600
875 283 1 1202889600
875 476 1 1202889600
894 683 1 1202889600
931 569 1 1202889600
